Date,Ticker,Group,Name,VRP,IV_Type
2024-01-24,USO,Energy,Crude Oil,3.749986012822605,IV Index
2024-01-25,USO,Energy,Crude Oil,3.7919655542444834,IV Index
2024-01-26,USO,Energy,Crude Oil,3.8845901639581375,IV Index
2024-01-29,USO,Energy,Crude Oil,4.020168035997446,IV Index
2024-01-30,USO,Energy,Crude Oil,4.147155647313596,IV Index
2024-01-31,USO,Energy,Crude Oil,4.299858292636131,IV Index
2024-02-01,USO,Energy,Crude Oil,4.350929864725798,IV Index
2024-02-02,USO,Energy,Crude Oil,4.263486611057245,IV Index
2024-02-05,USO,Energy,Crude Oil,4.264879241691286,IV Index
2024-02-06,USO,Energy,Crude Oil,4.240392139100928,IV Index
2024-02-07,USO,Energy,Crude Oil,4.25093133737866,IV Index
2024-02-08,USO,Energy,Crude Oil,4.351875059318855,IV Index
2024-02-09,USO,Energy,Crude Oil,4.427295119347769,IV Index
2024-02-12,USO,Energy,Crude Oil,4.514085183844115,IV Index
2024-02-13,USO,Energy,Crude Oil,4.577460804830124,IV Index
2024-02-14,USO,Energy,Crude Oil,4.506669570563799,IV Index
2024-02-15,USO,Energy,Crude Oil,4.4146576692936295,IV Index
2024-02-16,USO,Energy,Crude Oil,4.326018221674655,IV Index
2024-02-20,USO,Energy,Crude Oil,4.279360141760491,IV Index
2024-02-21,USO,Energy,Crude Oil,4.212470466399127,IV Index
2024-02-22,USO,Energy,Crude Oil,4.1390066145831,IV Index
2024-02-23,USO,Energy,Crude Oil,4.064528310587784,IV Index
2024-02-26,USO,Energy,Crude Oil,4.038200025840635,IV Index
2024-02-27,USO,Energy,Crude Oil,4.013549279708144,IV Index
2024-02-28,USO,Energy,Crude Oil,4.008233067636375,IV Index
2024-02-29,USO,Energy,Crude Oil,3.957616717975233,IV Index
2024-03-01,USO,Energy,Crude Oil,3.86866035610821,IV Index
2024-03-04,USO,Energy,Crude Oil,3.756770725953626,IV Index
2024-03-05,USO,Energy,Crude Oil,3.7653781142784704,IV Index
2024-03-06,USO,Energy,Crude Oil,3.8116569015674457,IV Index
2024-03-07,USO,Energy,Crude Oil,3.813221488011165,IV Index
2024-03-08,USO,Energy,Crude Oil,3.8574283778795926,IV Index
2024-03-11,USO,Energy,Crude Oil,3.9236922444496565,IV Index
2024-03-12,USO,Energy,Crude Oil,3.9975391367359823,IV Index
2024-03-13,USO,Energy,Crude Oil,4.012800901736779,IV Index
2024-03-14,USO,Energy,Crude Oil,4.058465319312644,IV Index
2024-03-15,USO,Energy,Crude Oil,4.057176310096007,IV Index
2024-03-18,USO,Energy,Crude Oil,4.04430107426991,IV Index
2024-03-19,USO,Energy,Crude Oil,4.062160638716534,IV Index
2024-03-20,USO,Energy,Crude Oil,4.0921196915502,IV Index
2024-03-21,USO,Energy,Crude Oil,4.06506971700153,IV Index
2024-03-22,USO,Energy,Crude Oil,4.05578413018206,IV Index
2024-03-25,USO,Energy,Crude Oil,4.059286435028586,IV Index
2024-03-26,USO,Energy,Crude Oil,4.0890449208177495,IV Index
2024-03-27,USO,Energy,Crude Oil,4.097864749598106,IV Index
2024-03-28,USO,Energy,Crude Oil,4.0889545121226565,IV Index
2024-04-01,USO,Energy,Crude Oil,4.104063060450008,IV Index
2024-04-02,USO,Energy,Crude Oil,4.126980968174151,IV Index
2024-04-03,USO,Energy,Crude Oil,4.203966846548149,IV Index
2024-04-04,USO,Energy,Crude Oil,4.356867323812346,IV Index
2024-04-05,USO,Energy,Crude Oil,4.492562857018923,IV Index
2024-04-08,USO,Energy,Crude Oil,4.581523746911547,IV Index
2024-04-09,USO,Energy,Crude Oil,4.613464756329693,IV Index
2024-04-10,USO,Energy,Crude Oil,4.676741687560282,IV Index
2024-04-11,USO,Energy,Crude Oil,4.782336538744829,IV Index
2024-04-12,USO,Energy,Crude Oil,4.862984214044197,IV Index
2024-04-15,USO,Energy,Crude Oil,5.100996965062638,IV Index
2024-04-16,USO,Energy,Crude Oil,5.245382018665709,IV Index
2024-04-17,USO,Energy,Crude Oil,5.369374538180081,IV Index
2024-04-18,USO,Energy,Crude Oil,5.4808139661604,IV Index
2024-04-19,USO,Energy,Crude Oil,5.608093853584775,IV Index
2024-04-22,USO,Energy,Crude Oil,5.70621198625126,IV Index
2024-04-23,USO,Energy,Crude Oil,5.796759135986574,IV Index
2024-04-24,USO,Energy,Crude Oil,5.900567180087455,IV Index
2024-04-25,USO,Energy,Crude Oil,5.985642877199383,IV Index
2024-04-26,USO,Energy,Crude Oil,6.039209906226143,IV Index
2024-04-29,USO,Energy,Crude Oil,6.096306520876156,IV Index
2024-04-30,USO,Energy,Crude Oil,6.166127367886865,IV Index
2024-05-01,USO,Energy,Crude Oil,6.185121589011775,IV Index
2024-05-02,USO,Energy,Crude Oil,6.161045770851341,IV Index
2024-05-03,USO,Energy,Crude Oil,6.120339182898412,IV Index
2024-05-06,USO,Energy,Crude Oil,6.011390754222942,IV Index
2024-05-07,USO,Energy,Crude Oil,5.874661109525156,IV Index
2024-05-08,USO,Energy,Crude Oil,5.780851087181307,IV Index
2024-05-09,USO,Energy,Crude Oil,5.747215447100835,IV Index
2024-05-10,USO,Energy,Crude Oil,5.674872547906676,IV Index
2024-05-13,USO,Energy,Crude Oil,5.571039055382381,IV Index
2024-05-14,USO,Energy,Crude Oil,5.431510335354584,IV Index
2024-05-15,USO,Energy,Crude Oil,5.1562712228241,IV Index
2024-05-16,USO,Energy,Crude Oil,4.905563387696259,IV Index
2024-05-17,USO,Energy,Crude Oil,4.788296657992807,IV Index
2024-05-20,USO,Energy,Crude Oil,4.6895044089869975,IV Index
2024-05-21,USO,Energy,Crude Oil,4.560135958163769,IV Index
2024-05-22,USO,Energy,Crude Oil,4.472393762806599,IV Index
2024-05-23,USO,Energy,Crude Oil,4.451880714526539,IV Index
2024-05-24,USO,Energy,Crude Oil,4.392719278223151,IV Index
2024-05-28,USO,Energy,Crude Oil,4.303806793530113,IV Index
2024-05-29,USO,Energy,Crude Oil,4.197387006368329,IV Index
2024-05-30,USO,Energy,Crude Oil,4.155840319853155,IV Index
2024-05-31,USO,Energy,Crude Oil,4.146943085621881,IV Index
2024-06-03,USO,Energy,Crude Oil,4.141691966095781,IV Index
2024-06-04,USO,Energy,Crude Oil,4.14062409689429,IV Index
2024-06-05,USO,Energy,Crude Oil,4.093585123377564,IV Index
2024-06-06,USO,Energy,Crude Oil,3.974399061111837,IV Index
2024-06-07,USO,Energy,Crude Oil,3.8424800802802994,IV Index
2024-06-10,USO,Energy,Crude Oil,3.641426684244928,IV Index
2024-06-11,USO,Energy,Crude Oil,3.430242151789459,IV Index
2024-06-12,USO,Energy,Crude Oil,3.2218889180640318,IV Index
2024-06-13,USO,Energy,Crude Oil,3.011358054939053,IV Index
2024-06-14,USO,Energy,Crude Oil,2.8217465982719534,IV Index
2024-06-17,USO,Energy,Crude Oil,2.600962300153661,IV Index
2024-06-18,USO,Energy,Crude Oil,2.3904881288944297,IV Index
2024-06-20,USO,Energy,Crude Oil,2.1234772686030134,IV Index
2024-06-21,USO,Energy,Crude Oil,1.8682008578456095,IV Index
2024-06-24,USO,Energy,Crude Oil,1.6378321869456938,IV Index
2024-06-25,USO,Energy,Crude Oil,1.4319247197634293,IV Index
2024-06-26,USO,Energy,Crude Oil,1.2044630538970191,IV Index
2024-06-27,USO,Energy,Crude Oil,1.0088325909102718,IV Index
2024-06-28,USO,Energy,Crude Oil,0.9090532957647529,IV Index
2024-07-01,USO,Energy,Crude Oil,0.8366633369311741,IV Index
2024-07-02,USO,Energy,Crude Oil,0.677468233113436,IV Index
2024-07-03,USO,Energy,Crude Oil,0.45957577419805,IV Index
2024-07-05,USO,Energy,Crude Oil,0.3299755894023326,IV Index
2024-07-08,USO,Energy,Crude Oil,0.21286503127368708,IV Index
2024-07-09,USO,Energy,Crude Oil,0.14612246223255249,IV Index
2024-07-10,USO,Energy,Crude Oil,0.1438968449324883,IV Index
2024-07-11,USO,Energy,Crude Oil,0.17260772615669912,IV Index
2024-07-12,USO,Energy,Crude Oil,0.32633232444034804,IV Index
2024-07-15,USO,Energy,Crude Oil,0.4756352279553764,IV Index
2024-07-16,USO,Energy,Crude Oil,0.6359132478784526,IV Index
2024-07-17,USO,Energy,Crude Oil,0.7985832024977402,IV Index
2024-07-18,USO,Energy,Crude Oil,0.9549112801978177,IV Index
2024-07-19,USO,Energy,Crude Oil,1.1678798336716616,IV Index
2024-07-22,USO,Energy,Crude Oil,1.4011314616372617,IV Index
2024-07-23,USO,Energy,Crude Oil,1.6170659437526083,IV Index
2024-07-24,USO,Energy,Crude Oil,1.8331309010907095,IV Index
2024-07-25,USO,Energy,Crude Oil,2.0366859802085626,IV Index
2024-07-26,USO,Energy,Crude Oil,2.2957524243985494,IV Index
2024-07-29,USO,Energy,Crude Oil,2.563186003953388,IV Index
2024-07-30,USO,Energy,Crude Oil,2.8588158834096555,IV Index
2024-07-31,USO,Energy,Crude Oil,3.0709371565555355,IV Index
2024-08-01,USO,Energy,Crude Oil,3.288621869422311,IV Index
2024-08-02,USO,Energy,Crude Oil,3.6344396529156358,IV Index
2024-08-05,USO,Energy,Crude Oil,4.183162811288734,IV Index
2024-08-06,USO,Energy,Crude Oil,4.53533615025338,IV Index
2024-08-07,USO,Energy,Crude Oil,4.759699919363274,IV Index
2024-08-08,USO,Energy,Crude Oil,4.864773390638904,IV Index
2024-08-09,USO,Energy,Crude Oil,4.913346784685817,IV Index
2024-08-12,USO,Energy,Crude Oil,4.9703662642438795,IV Index
2024-08-13,USO,Energy,Crude Oil,4.908591402604228,IV Index
2024-08-14,USO,Energy,Crude Oil,4.792213341811826,IV Index
2024-08-15,USO,Energy,Crude Oil,4.663142470109172,IV Index
2024-08-16,USO,Energy,Crude Oil,4.539233342657379,IV Index
2024-08-19,USO,Energy,Crude Oil,4.408386331659346,IV Index
2024-08-20,USO,Energy,Crude Oil,4.2823974283482995,IV Index
2024-08-21,USO,Energy,Crude Oil,4.156738794377907,IV Index
2024-08-22,USO,Energy,Crude Oil,4.008448338521793,IV Index
2024-08-23,USO,Energy,Crude Oil,3.783272585571044,IV Index
2024-08-26,USO,Energy,Crude Oil,3.53162139220389,IV Index
2024-08-27,USO,Energy,Crude Oil,3.214634538306376,IV Index
2024-08-28,USO,Energy,Crude Oil,2.899803030019382,IV Index
2024-08-29,USO,Energy,Crude Oil,2.54062249114369,IV Index
2024-08-30,USO,Energy,Crude Oil,2.300927118272796,IV Index
2024-09-03,USO,Energy,Crude Oil,2.0343052780112276,IV Index
2024-09-04,USO,Energy,Crude Oil,1.8082140480516633,IV Index
2024-09-05,USO,Energy,Crude Oil,1.3563150836837083,IV Index
2024-09-06,USO,Energy,Crude Oil,1.061429695555397,IV Index
2024-09-09,USO,Energy,Crude Oil,0.9217804839322068,IV Index
2024-09-10,USO,Energy,Crude Oil,0.9476866270963384,IV Index
2024-09-11,USO,Energy,Crude Oil,0.9296354264434975,IV Index
2024-09-12,USO,Energy,Crude Oil,0.8523181565870732,IV Index
2024-09-13,USO,Energy,Crude Oil,0.8197413557042633,IV Index
2024-09-16,USO,Energy,Crude Oil,0.830268631639495,IV Index
2024-09-17,USO,Energy,Crude Oil,0.8651345713422831,IV Index
2024-09-18,USO,Energy,Crude Oil,0.922715045630922,IV Index
2024-09-19,USO,Energy,Crude Oil,0.8929020696698754,IV Index
2024-09-20,USO,Energy,Crude Oil,0.7928419721451996,IV Index
2024-09-23,USO,Energy,Crude Oil,0.7630660007552765,IV Index
2024-09-24,USO,Energy,Crude Oil,0.7415140631738777,IV Index
2024-09-25,USO,Energy,Crude Oil,0.8132894956925247,IV Index
2024-09-26,USO,Energy,Crude Oil,1.0771277303505695,IV Index
2024-09-27,USO,Energy,Crude Oil,1.32682641084555,IV Index
2024-09-30,USO,Energy,Crude Oil,1.56953550754849,IV Index
2024-10-01,USO,Energy,Crude Oil,1.909866768210838,IV Index
2024-10-02,USO,Energy,Crude Oil,2.359374938518359,IV Index
2024-10-03,USO,Energy,Crude Oil,3.219129742221235,IV Index
2024-10-04,USO,Energy,Crude Oil,3.584249587709941,IV Index
2024-10-07,USO,Energy,Crude Oil,4.010181425894344,IV Index
2024-10-08,USO,Energy,Crude Oil,4.501066983867623,IV Index
2024-10-09,USO,Energy,Crude Oil,4.799979636409528,IV Index
2024-10-10,USO,Energy,Crude Oil,5.208340225611569,IV Index
2024-10-11,USO,Energy,Crude Oil,5.730314342175858,IV Index
2024-10-14,USO,Energy,Crude Oil,6.27814096880391,IV Index
2024-10-15,USO,Energy,Crude Oil,6.6147098619556814,IV Index
2024-10-16,USO,Energy,Crude Oil,6.944223962805594,IV Index
2024-10-17,USO,Energy,Crude Oil,7.222020559799179,IV Index
2024-10-18,USO,Energy,Crude Oil,7.482290940184019,IV Index
2024-10-21,USO,Energy,Crude Oil,7.850096826944518,IV Index
2024-10-22,USO,Energy,Crude Oil,8.269122962882534,IV Index
2024-10-23,USO,Energy,Crude Oil,8.618760648537457,IV Index
2024-10-24,USO,Energy,Crude Oil,8.949418185761843,IV Index
2024-10-25,USO,Energy,Crude Oil,9.37628599910852,IV Index
2024-10-28,USO,Energy,Crude Oil,9.310311344703564,IV Index
2024-10-29,USO,Energy,Crude Oil,9.24245496573255,IV Index
2024-10-30,USO,Energy,Crude Oil,9.078136429289865,IV Index
2024-10-31,USO,Energy,Crude Oil,9.168273740410186,IV Index
2024-11-01,USO,Energy,Crude Oil,8.857088683960258,IV Index
2024-11-04,USO,Energy,Crude Oil,8.25775326660874,IV Index
2024-11-05,USO,Energy,Crude Oil,8.007426560013222,IV Index
2024-11-06,USO,Energy,Crude Oil,7.776123692897762,IV Index
2024-11-07,USO,Energy,Crude Oil,7.46511417097324,IV Index
2024-11-08,USO,Energy,Crude Oil,7.158990131783999,IV Index
2024-11-11,USO,Energy,Crude Oil,6.6586657981830815,IV Index
2024-11-12,USO,Energy,Crude Oil,6.0226706652501365,IV Index
2024-11-13,USO,Energy,Crude Oil,5.525214805381591,IV Index
2024-11-14,USO,Energy,Crude Oil,5.157368556852592,IV Index
2024-11-15,USO,Energy,Crude Oil,4.916003271206771,IV Index
2024-11-18,USO,Energy,Crude Oil,4.713489191321292,IV Index
2024-11-19,USO,Energy,Crude Oil,4.528349502771674,IV Index
2024-11-20,USO,Energy,Crude Oil,4.312693627444396,IV Index
2024-11-21,USO,Energy,Crude Oil,4.108944386324128,IV Index
2024-11-22,USO,Energy,Crude Oil,3.8511939225142773,IV Index
2024-11-25,USO,Energy,Crude Oil,3.6471339038970747,IV Index
2024-11-26,USO,Energy,Crude Oil,3.3789826478625216,IV Index
2024-11-27,USO,Energy,Crude Oil,3.5251045812696424,IV Index
2024-11-29,USO,Energy,Crude Oil,3.618625954401316,IV Index
2024-12-02,USO,Energy,Crude Oil,3.8113817939405927,IV Index
2024-12-03,USO,Energy,Crude Oil,3.6554269780957633,IV Index
2024-12-04,USO,Energy,Crude Oil,3.67789918817307,IV Index
2024-12-05,USO,Energy,Crude Oil,3.5241494487756557,IV Index
2024-12-06,USO,Energy,Crude Oil,3.402718811679394,IV Index
2024-12-09,USO,Energy,Crude Oil,3.1512680009247243,IV Index
2024-12-10,USO,Energy,Crude Oil,2.908884476041196,IV Index
2024-12-11,USO,Energy,Crude Oil,2.9046230000145146,IV Index
2024-12-12,USO,Energy,Crude Oil,3.0246802427497808,IV Index
2024-12-13,USO,Energy,Crude Oil,3.28768467903717,IV Index
2024-12-16,USO,Energy,Crude Oil,3.388889347102802,IV Index
2024-12-17,USO,Energy,Crude Oil,3.51395717275061,IV Index
2024-12-18,USO,Energy,Crude Oil,3.6154913204616905,IV Index
2024-12-19,USO,Energy,Crude Oil,3.7072000891190067,IV Index
2024-12-20,USO,Energy,Crude Oil,3.735695464040325,IV Index
2024-12-23,USO,Energy,Crude Oil,3.8002503481048118,IV Index
2024-12-24,USO,Energy,Crude Oil,3.8596620017397067,IV Index
2024-12-26,USO,Energy,Crude Oil,3.96512138530162,IV Index
2024-12-27,USO,Energy,Crude Oil,4.102091325907082,IV Index
2024-12-30,USO,Energy,Crude Oil,4.19240235435139,IV Index
2024-12-31,USO,Energy,Crude Oil,4.173454006535705,IV Index
2025-01-02,USO,Energy,Crude Oil,4.1854487848453505,IV Index
2025-01-03,USO,Energy,Crude Oil,4.1848159740229995,IV Index
2025-01-06,USO,Energy,Crude Oil,4.2185759017080455,IV Index
2025-01-07,USO,Energy,Crude Oil,4.332943116513407,IV Index
2025-01-08,USO,Energy,Crude Oil,4.5331166985695335,IV Index
2025-01-10,USO,Energy,Crude Oil,4.697599133921212,IV Index
2025-01-13,USO,Energy,Crude Oil,4.949557156123604,IV Index
2025-01-14,USO,Energy,Crude Oil,5.162322971153199,IV Index
2025-01-15,USO,Energy,Crude Oil,5.2623436227525975,IV Index
2025-01-16,USO,Energy,Crude Oil,5.256707874994178,IV Index
2025-01-17,USO,Energy,Crude Oil,5.240173670163089,IV Index
2025-01-21,USO,Energy,Crude Oil,5.309290861652896,IV Index
2025-01-22,USO,Energy,Crude Oil,5.439934697365647,IV Index
2025-01-23,USO,Energy,Crude Oil,5.466068159947846,IV Index
2025-01-24,USO,Energy,Crude Oil,5.3750878779752425,IV Index
2025-01-27,USO,Energy,Crude Oil,5.478142896274891,IV Index
2025-01-28,USO,Energy,Crude Oil,5.424583320018103,IV Index
2025-01-29,USO,Energy,Crude Oil,5.380481281429708,IV Index
2025-01-30,USO,Energy,Crude Oil,5.282994575104332,IV Index
2025-01-31,USO,Energy,Crude Oil,5.114221269312587,IV Index
2025-02-03,USO,Energy,Crude Oil,5.103297245896877,IV Index
2025-02-04,USO,Energy,Crude Oil,5.069332092284251,IV Index
2025-02-05,USO,Energy,Crude Oil,5.083993228782851,IV Index
2025-02-06,USO,Energy,Crude Oil,5.160826968938304,IV Index
2025-02-07,USO,Energy,Crude Oil,5.0232681463142566,IV Index
2025-02-10,USO,Energy,Crude Oil,4.883715631518311,IV Index
2025-02-11,USO,Energy,Crude Oil,4.670108897924296,IV Index
2025-02-12,USO,Energy,Crude Oil,4.580860015285461,IV Index
2025-02-13,USO,Energy,Crude Oil,4.510897312708102,IV Index
2025-02-14,USO,Energy,Crude Oil,4.37475779090573,IV Index
2025-02-18,USO,Energy,Crude Oil,4.290094261368579,IV Index
2025-02-19,USO,Energy,Crude Oil,4.248950384523401,IV Index
2025-02-20,USO,Energy,Crude Oil,4.212897591873851,IV Index
2025-02-21,USO,Energy,Crude Oil,4.296424660075342,IV Index
2025-02-24,USO,Energy,Crude Oil,4.258691182126887,IV Index
2025-02-25,USO,Energy,Crude Oil,4.271184337062114,IV Index
2025-02-26,USO,Energy,Crude Oil,4.424595429313625,IV Index
2025-02-27,USO,Energy,Crude Oil,4.374910318782306,IV Index
2025-02-28,USO,Energy,Crude Oil,4.415195258576132,IV Index
2025-03-03,USO,Energy,Crude Oil,4.672412903849943,IV Index
2025-03-04,USO,Energy,Crude Oil,4.949839287849647,IV Index
2025-03-05,USO,Energy,Crude Oil,5.136432314565685,IV Index
2025-03-06,USO,Energy,Crude Oil,5.224478680772342,IV Index
2025-03-07,USO,Energy,Crude Oil,5.127858261721802,IV Index
2025-03-10,USO,Energy,Crude Oil,5.16447811338685,IV Index
2025-03-11,USO,Energy,Crude Oil,5.042116684444406,IV Index
2025-03-12,USO,Energy,Crude Oil,5.0775149205238606,IV Index
2025-03-13,USO,Energy,Crude Oil,5.116000476350453,IV Index
2025-03-14,USO,Energy,Crude Oil,5.243802739021328,IV Index
2025-03-17,USO,Energy,Crude Oil,5.20937812364493,IV Index
2025-03-18,USO,Energy,Crude Oil,5.3209337017794605,IV Index
2025-03-19,USO,Energy,Crude Oil,5.445874670889051,IV Index
2025-03-20,USO,Energy,Crude Oil,5.428606768747401,IV Index
2025-03-21,USO,Energy,Crude Oil,5.344228012549546,IV Index
2025-03-24,USO,Energy,Crude Oil,5.257084459098649,IV Index
2025-03-25,USO,Energy,Crude Oil,5.028771686451107,IV Index
2025-03-26,USO,Energy,Crude Oil,4.952160871265509,IV Index
2025-03-27,USO,Energy,Crude Oil,4.874020819620461,IV Index
2025-03-28,USO,Energy,Crude Oil,4.779189537132294,IV Index
2025-03-31,USO,Energy,Crude Oil,4.747795440004163,IV Index
2025-04-01,USO,Energy,Crude Oil,4.749006858184539,IV Index
2025-04-02,USO,Energy,Crude Oil,4.522274569624029,IV Index
2025-04-03,USO,Energy,Crude Oil,4.213513716590154,IV Index
2025-04-04,USO,Energy,Crude Oil,4.195904303861467,IV Index
2025-04-07,USO,Energy,Crude Oil,4.425697560403317,IV Index
2025-04-08,USO,Energy,Crude Oil,4.931597809657285,IV Index
2025-04-09,USO,Energy,Crude Oil,4.530158881183107,IV Index
2025-04-10,USO,Energy,Crude Oil,4.416611916932023,IV Index
2025-04-11,USO,Energy,Crude Oil,4.428950037793643,IV Index
2025-04-14,USO,Energy,Crude Oil,4.258047318538123,IV Index
2025-04-15,USO,Energy,Crude Oil,3.8441885119189494,IV Index
2025-04-16,USO,Energy,Crude Oil,3.507716081251084,IV Index
2025-04-17,USO,Energy,Crude Oil,2.895735463304561,IV Index
2025-04-21,USO,Energy,Crude Oil,2.3429667438517954,IV Index
2025-04-22,USO,Energy,Crude Oil,2.0002606790334316,IV Index
2025-04-23,USO,Energy,Crude Oil,1.686565662638846,IV Index
2025-04-24,USO,Energy,Crude Oil,1.3921785319014552,IV Index
2025-04-25,USO,Energy,Crude Oil,1.0459800613391774,IV Index
2025-04-28,USO,Energy,Crude Oil,0.670970467372928,IV Index
2025-04-29,USO,Energy,Crude Oil,0.43442994455123046,IV Index
2025-04-30,USO,Energy,Crude Oil,0.41864967023654565,IV Index
2025-05-01,USO,Energy,Crude Oil,0.31006661983500516,IV Index
2025-05-02,USO,Energy,Crude Oil,0.14406156598981992,IV Index
2025-05-05,USO,Energy,Crude Oil,-0.4065124653895194,IV Index
2025-05-06,USO,Energy,Crude Oil,-0.6424316913056997,IV Index
2025-05-07,USO,Energy,Crude Oil,-0.8489823196979176,IV Index
2025-05-08,USO,Energy,Crude Oil,-1.460137627108639,IV Index
2025-05-09,USO,Energy,Crude Oil,-2.068030903206157,IV Index
2025-05-12,USO,Energy,Crude Oil,-1.7947953502841083,IV Index
2025-05-13,USO,Energy,Crude Oil,-1.729596666847226,IV Index
2025-05-14,USO,Energy,Crude Oil,-1.7445365632364869,IV Index
2025-05-15,USO,Energy,Crude Oil,-1.6242066478034625,IV Index
2025-05-16,USO,Energy,Crude Oil,-1.2708861179895596,IV Index
2025-05-19,USO,Energy,Crude Oil,-0.92863559342745,IV Index
2025-05-20,USO,Energy,Crude Oil,-0.5461792597239916,IV Index
2025-05-21,USO,Energy,Crude Oil,-0.00777216283982056,IV Index
2025-05-22,USO,Energy,Crude Oil,0.5344469875169697,IV Index
2025-05-23,USO,Energy,Crude Oil,1.1556310795201057,IV Index
2025-05-27,USO,Energy,Crude Oil,1.6852501992438065,IV Index
2025-05-28,USO,Energy,Crude Oil,2.194411965986156,IV Index
2025-05-29,USO,Energy,Crude Oil,2.723905947897175,IV Index
2025-05-30,USO,Energy,Crude Oil,3.151894969076982,IV Index
2025-06-02,USO,Energy,Crude Oil,3.2860386419942316,IV Index
2025-06-03,USO,Energy,Crude Oil,3.471255242437174,IV Index
2025-06-04,USO,Energy,Crude Oil,3.7213797854258295,IV Index
2025-06-05,USO,Energy,Crude Oil,4.280637675336656,IV Index
2025-06-06,USO,Energy,Crude Oil,4.710791423021186,IV Index
2025-06-09,USO,Energy,Crude Oil,4.906200347377554,IV Index
2025-06-10,USO,Energy,Crude Oil,5.262864905943661,IV Index
2025-06-11,USO,Energy,Crude Oil,5.776230296670336,IV Index
2025-06-12,USO,Energy,Crude Oil,6.260503898339512,IV Index
2025-06-13,USO,Energy,Crude Oil,7.120879279875295,IV Index
2025-06-16,USO,Energy,Crude Oil,7.926897835572201,IV Index
2025-06-17,USO,Energy,Crude Oil,9.499375991035585,IV Index
2025-06-18,USO,Energy,Crude Oil,10.765210922901904,IV Index
2025-06-20,USO,Energy,Crude Oil,11.875581235286994,IV Index
2025-06-23,USO,Energy,Crude Oil,12.103360349831195,IV Index
2025-06-24,USO,Energy,Crude Oil,11.863543434841054,IV Index
2025-06-25,USO,Energy,Crude Oil,11.284569090985718,IV Index
2025-06-26,USO,Energy,Crude Oil,10.602908359468612,IV Index
2025-06-27,USO,Energy,Crude Oil,9.952137722431367,IV Index
2025-06-30,USO,Energy,Crude Oil,9.277674458746864,IV Index
2025-07-01,USO,Energy,Crude Oil,8.564728965569458,IV Index
2025-07-02,USO,Energy,Crude Oil,7.846682346750193,IV Index
2025-07-03,USO,Energy,Crude Oil,7.174638774227712,IV Index
2025-07-07,USO,Energy,Crude Oil,6.636248889241707,IV Index
2025-07-08,USO,Energy,Crude Oil,5.907707241637046,IV Index
2025-07-09,USO,Energy,Crude Oil,5.195359595144469,IV Index
2025-07-10,USO,Energy,Crude Oil,4.372982602342434,IV Index
2025-07-11,USO,Energy,Crude Oil,3.6890829900955047,IV Index
2025-07-14,USO,Energy,Crude Oil,2.796685179367149,IV Index
2025-07-15,USO,Energy,Crude Oil,1.8272424710791915,IV Index
2025-07-16,USO,Energy,Crude Oil,0.7241585919905247,IV Index
2025-07-17,USO,Energy,Crude Oil,-0.5318754716891678,IV Index
2025-07-18,USO,Energy,Crude Oil,-1.7397553509276544,IV Index
2025-07-21,USO,Energy,Crude Oil,-3.635998195542853,IV Index
2025-07-22,USO,Energy,Crude Oil,-5.21452465682822,IV Index
2025-07-23,USO,Energy,Crude Oil,-6.64921736360984,IV Index
2025-07-24,USO,Energy,Crude Oil,-6.760271243806187,IV Index
2025-07-25,USO,Energy,Crude Oil,-6.44020103182235,IV Index
2025-07-28,USO,Energy,Crude Oil,-5.840088139794656,IV Index
2025-07-29,USO,Energy,Crude Oil,-5.18185672397919,IV Index
2025-07-30,USO,Energy,Crude Oil,-4.5260828796135755,IV Index
2025-07-31,USO,Energy,Crude Oil,-3.8386029422373116,IV Index
2025-08-01,USO,Energy,Crude Oil,-3.061320253436215,IV Index
2025-08-04,USO,Energy,Crude Oil,-2.349074605136372,IV Index
2025-08-05,USO,Energy,Crude Oil,-1.7382028841349526,IV Index
2025-08-06,USO,Energy,Crude Oil,-1.1927795135427246,IV Index
2025-08-07,USO,Energy,Crude Oil,-0.5088820725027501,IV Index
2025-08-08,USO,Energy,Crude Oil,0.19024454218726122,IV Index
2025-08-11,USO,Energy,Crude Oil,0.8701717729022002,IV Index
2025-08-12,USO,Energy,Crude Oil,1.4372290565307975,IV Index
2025-08-13,USO,Energy,Crude Oil,2.265145722532787,IV Index
2025-08-14,USO,Energy,Crude Oil,3.0203528585281636,IV Index
2025-08-15,USO,Energy,Crude Oil,3.845956235926182,IV Index
2025-08-18,USO,Energy,Crude Oil,4.30599553612904,IV Index
2025-08-19,USO,Energy,Crude Oil,4.78376747989488,IV Index
2025-08-20,USO,Energy,Crude Oil,5.145306936456783,IV Index
2025-08-21,USO,Energy,Crude Oil,5.4506416117449215,IV Index
2025-08-22,USO,Energy,Crude Oil,5.710820464564783,IV Index
2025-08-25,USO,Energy,Crude Oil,5.628202957454328,IV Index
2025-08-26,USO,Energy,Crude Oil,5.4967601315825325,IV Index
2025-08-27,USO,Energy,Crude Oil,5.3269933156580285,IV Index
2025-08-28,USO,Energy,Crude Oil,5.2425483196282565,IV Index
2025-08-29,USO,Energy,Crude Oil,5.149570355362392,IV Index
2025-09-02,USO,Energy,Crude Oil,5.139888902117029,IV Index
2025-09-03,USO,Energy,Crude Oil,5.106640766559892,IV Index
2025-09-04,USO,Energy,Crude Oil,5.090485935488671,IV Index
2025-09-05,USO,Energy,Crude Oil,5.136026698191721,IV Index
